key	key	key	key	key	key	key
2121	01	Przeworska	0311	52.252711	21.082849	Siennicka
2121	02	Przeworska	0311	52.252635	21.084142	Wiatraczna
2122	01	Siennicka	0311	52.252690	21.078356	Podskarbi\\u0144ska
2122	02	Siennicka	0311	52.252614	21.079397	Przeworska
2123	01	Tor Kolarski	1513	52.251935	21.073410	Stanis\\u0142awowska
2123	02	Tor Kolarski	1513	52.251790	21.073030	Podskarbi\\u0144ska
2124	01	Bukowskiego	0706	52.230120	21.094960	Umi\\u0144skiego
2124	02	Bukowskiego	0706	52.230204	21.095359	Nowaka-Jeziora\\u0144skiego
2125	01	Cm.Ofiar Wojny	1264	52.234507	21.158124	Rolnicza
2125	02	Cm.Ofiar Wojny	1264	52.233831	21.158418	Marysin
2126	01	Planetowa	1837	52.188124	21.185248	PKP Rado\\u015b\\u0107
2126	02	Planetowa	1837	52.189052	21.184473	Zb\\u00f3jnog\\u00f3rska
2127	01	Zbaraska	1519	52.243419	21.075250	al.Waszyngtona
2128	01	os.Wilga	2302	52.225645	21.100977	Bora-Komorowskiego
2128	02	os.Wilga	2302	52.226292	21.100221	Fieldorfa
2129	01	Szpital Grochowski	0803	52.242683	21.078899	al.Waszyngtona
2129	02	Szpital Grochowski	0803	52.241137	21.078951	Grenadier\\u00f3w
2129	02	Szpital Grochowski	0803	52.241574	21.080507	Grenadier\\u00f3w
2130	01	os.Majda\\u0144ska	0134	52.239958	21.081632	Przycz\\u00f3\\u0142ek Grochowski
2130	02	os.Majda\\u0144ska	0134	52.240902	21.082880	Wiatraczna
2130	03	os.Majda\\u0144ska	0803	52.238574	21.085003	Poligonowa
2130	04	os.Majda\\u0144ska	0803	52.239069	21.084406	al.Stan\\u00f3w Zjednoczonych
2131	01	rondo Waszyngtona	0117	52.237973	21.049968	most Poniatowskiego
2131	02	rondo Waszyngtona	0117	52.237693	21.050488	Park Skaryszewski
2131	03	rondo Waszyngtona	0127	52.239349	21.051053	al.Poniatowskiego
2131	04	rondo Waszyngtona	0127	52.239476	21.051178	Targowa
2131	05	rondo Waszyngtona	0117	52.237930	21.050436	most Poniatowskiego
2131	05	rondo Waszyngtona	0117	52.237851	21.050035	most Poniatowskiego
2131	06	rondo Waszyngtona	0117	52.237894	21.050710	Berezy\\u0144ska
2131	06	rondo Waszyngtona	0117	52.237936	21.050921	Berezy\\u0144ska
2131	07	rondo Waszyngtona	0117	52.237899	21.050425	Targowa
2131	07	rondo Waszyngtona	0117	52.237969	21.050775	Targowa
2131	08	rondo Waszyngtona	0127	52.239327	21.050934	Targowa
2131	08	rondo Waszyngtona	0127	52.239454	21.050869	Targowa
2131	09	rondo Waszyngtona	0127	52.239100	21.050989	al.Poniatowskiego
2131	09	rondo Waszyngtona	0127	52.238976	21.051048	al.Poniatowskiego
2131	51	rondo Waszyngtona	3632	52.238563	21.049954	null
2131	52	rondo Waszyngtona	null	52.237580	21.049795	null
2132	01	Park Skaryszewski	0151	52.240271	21.061984	rondo Waszyngtona
2132	02	Park Skaryszewski	0151	52.240447	21.063265	Kinowa
2132	03	Park Skaryszewski	0151	52.240492	21.062924	Berezy\\u0144ska
2132	04	Park Skaryszewski	0151	52.240389	21.063122	Kinowa
2133	01	Kinowa	0151	52.242008	21.070393	Park Skaryszewski
2133	02	Kinowa	0151	52.242335	21.072474	Grenadier\\u00f3w
2133	03	Kinowa	0151	52.242108	21.070798	Park Skaryszewski
2133	04	Kinowa	0151	52.242264	21.072279	Grenadier\\u00f3w
2133	06	Kinowa	1235	52.241676	21.071898	Walewska
2134	01	Grenadier\\u00f3w	0151	52.243639	21.078481	Kinowa
2134	02	Grenadier\\u00f3w	0151	52.243617	21.078726	Wiatraczna
2134	03	Grenadier\\u00f3w	0151	52.243793	21.079030	Kinowa
2134	04	Grenadier\\u00f3w	0151	52.243536	21.078492	Wiatraczna
2135	01	Walewska	1235	52.239019	21.074632	al.Waszyngtona
2135	02	Walewska	1235	52.238872	21.074710	Roz\\u0142ucka
2136	01	Roz\\u0142ucka	1235	52.236700	21.076461	Walewska
2136	02	Roz\\u0142ucka	1915	52.236678	21.077577	Spalinowa
2137	02	Spalinowa	2037	52.239270	21.080309	Grenadier\\u00f3w
2138	01	Adampolska	2012	52.237253	21.057103	Walecznych
2138	02	Adampolska	2012	52.238535	21.055757	al.Waszyngtona
2139	01	Walecznych	2012	52.234956	21.059485	Stacja Krwiodawstwa
2139	01	Walecznych	2012	52.234968	21.059463	Stacja Krwiodawstwa
2139	02	Walecznych	2012	52.235238	21.059279	al.Waszyngtona
2139	02	Walecznych	2012	52.235220	21.059311	al.Waszyngtona
2140	01	Stacja Krwiodawstwa	2012	52.231651	21.061130	al.Stan\\u00f3w Zjednoczonych
2140	02	Stacja Krwiodawstwa	2604	52.232270	21.059893	pl.Przymierza
2140	03	Stacja Krwiodawstwa	2604	52.232434	21.061639	Mi\\u0119dzynarodowa
2140	04	Stacja Krwiodawstwa	2012	52.232840	21.060648	Walecznych
2141	01	Zwyci\\u0119zc\\u00f3w	1510	52.233230	21.066350	Brazylijska
2141	02	Zwyci\\u0119zc\\u00f3w	1510	52.233105	21.066811	Stacja Krwiodawstwa
2142	01	Brazylijska	0207	52.230919	21.063645	Saska
2142	02	Brazylijska	0207	52.231060	21.065422	Mi\\u0119dzynarodowa
2143	01	Afryka\\u0144ska	0128	52.225088	21.072306	Wa\\u0142 Goc\\u0142awski
2143	02	Afryka\\u0144ska	0603	52.225430	21.069404	Ate\\u0144ska
2144	01	Wa\\u0142 Goc\\u0142awski	0128	52.226075	21.078744	Abrahama
2144	02	Wa\\u0142 Goc\\u0142awski	0128	52.226028	21.076843	Afryka\\u0144ska
2145	01	Abrahama	0128	52.225907	21.084515	Fieldorfa
2145	02	Abrahama	0128	52.226052	21.082848	Wa\\u0142 Goc\\u0142awski
2145	03	Abrahama	0131	52.226345	21.083859	os.Orlik
2145	04	Abrahama	2965	52.225291	21.083614	os.Jantar
2146	01	Bora-Komorowskiego	0128	52.224690	21.093344	Horbaczewskiego
2146	02	Bora-Komorowskiego	0128	52.225253	21.091729	Abrahama
2146	03	Bora-Komorowskiego	0706	52.224492	21.092092	Meissnera
2146	04	Bora-Komorowskiego	0706	52.225580	21.092960	Umi\\u0144skiego
2147	01	Horbaczewskiego	0128	52.223663	21.098370	Goc\\u0142aw
2147	02	Horbaczewskiego	0128	52.224285	21.096730	Fieldorfa
2148	01	Goc\\u0142aw	0128	52.222140	21.102260	Umi\\u0144skiego
2148	02	Goc\\u0142aw	0128	52.222050	21.102160	Umi\\u0144skiego
2148	03	Goc\\u0142aw	0128	52.221950	21.102050	Umi\\u0144skiego
2148	04	Goc\\u0142aw	0128	52.222803	21.102318	Umi\\u0144skiego
2148	05	Goc\\u0142aw	0128	52.222380	21.102660	Trasa Siekierkowska
2148	06	Goc\\u0142aw	0128	52.223413	21.100309	Horbaczewskiego
2148	07	Goc\\u0142aw	1115	52.222364	21.100520	os.Iskra
2148	08	Goc\\u0142aw	2302	52.223497	21.101799	os.Wilga
2148	09	Goc\\u0142aw	1951	52.221582	21.103046	most Siekierkowski
2148	10	Goc\\u0142aw	1951	52.222384	21.105587	Ostrobramska
2149	01	Umi\\u0144skiego	0706	52.227090	21.093400	Bora-Komorowskiego
2149	02	Umi\\u0144skiego	0706	52.228069	21.094257	Nowaka-Jeziora\\u0144skiego
2149	03	Umi\\u0144skiego	2302	52.227350	21.094600	os.Wilga
2149	04	Umi\\u0144skiego	0131	52.227745	21.093205	os.Orlik
2150	01	Ate\\u0144ska	0108	52.224827	21.067015	Egipska
2150	02	Ate\\u0144ska	0210	52.224363	21.065748	Paryska
2150	03	Ate\\u0144ska	2012	52.225992	21.067081	Egipska
2150	53	Ate\\u0144ska	null	52.226206	21.066487	null
2151	01	Wersalska	1813	52.226542	21.059277	Ate\\u0144ska
2151	02	Wersalska	2519	52.226665	21.059343	Meksyka\\u0144ska
2152	01	Meksyka\\u0144ska	1813	52.228671	21.057776	Wersalska
2152	02	Meksyka\\u0144ska	1813	52.229419	21.057389	pl.Przymierza
2153	01	Francuska	0702	52.234531	21.053934	pl.Przymierza
2153	02	Francuska	0702	52.235364	21.053520	rondo Waszyngtona
2154	01	Katowicka	2604	52.231096	21.053841	Wa\\u0142 Miedzeszy\\u0144ski
2155	01	Kryniczna	2508	52.229020	21.051540	al.Stan\\u00f3w Zjednoczonych
2155	02	Kryniczna	2508	52.229037	21.051891	Zwyci\\u0119zc\\u00f3w
2155	02	Kryniczna	2508	52.228998	21.051932	Zwyci\\u0119zc\\u00f3w
2156	01	Kosodrzewiny	1838	52.156969	21.202713	Olecka
2157	01	Jachowicza	1106	52.153841	21.203521	Olecka
2158	01	Olecka	1716	52.154272	21.209215	W\\u0142\\u00f3kiennicza
2159	01	Michalinki	1522	52.155469	21.216139	Patriot\\u00f3w
2160	01	Bystrzycka	0225	52.161493	21.214584	Walcownicza
2161	01	Bartoszycka	1616	52.162254	21.221095	Wasilkowska
2162	01	Wasilkowska	1616	52.160616	21.222748	Ochocza
2162	02	Wasilkowska	1616	52.160033	21.223404	Walcownicza
2163	01	Narcyzowa	1717	52.158757	21.223785	Bystrzycka
2164	01	Ochocza	1717	52.157171	21.219579	Bystrzycka
2164	02	Ochocza	1717	52.157358	21.220173	Narcyzowa
2165	01	Podkowy	0225	52.159792	21.216350	Walcownicza
2165	02	Podkowy	0225	52.159148	21.216888	Ochocza
2166	01	Nadarzy\\u0144ska	1836	52.171301	21.193704	Wiesio\\u0142ka
2166	02	Nadarzy\\u0144ska	1836	52.171306	21.193147	Patriot\\u00f3w
2167	01	Wiesio\\u0142ka	1836	52.172034	21.186975	Majerankowa
2167	02	Wiesio\\u0142ka	1836	52.171932	21.187943	Nadarzy\\u0144ska
2168	01	Majerankowa	1836	52.172371	21.181679	Tawu\\u0142kowa
2168	02	Majerankowa	1836	52.172328	21.181685	Wiesio\\u0142ka
2169	01	Tawu\\u0142kowa	1836	52.172630	21.175657	Mr\\u0105gowska
2169	02	Tawu\\u0142kowa	1836	52.172610	21.178024	Majerankowa
2169	04	Tawu\\u0142kowa	2613	52.173324	21.177238	Draceny
2170	01	Draceny	2613	52.176150	21.175908	Tawu\\u0142kowa
2170	02	Draceny	2613	52.175699	21.176908	Hortensji
2171	01	Hortensji	2613	52.177177	21.174307	Draceny
2171	02	Hortensji	2613	52.177574	21.173990	Borowiecka
2172	01	Borowiecka	2613	52.180098	21.172140	Hortensji
2172	02	Borowiecka	2613	52.180205	21.172132	Zasobna
2173	01	Zasobna	2613	52.183876	21.171943	Borowiecka
2173	02	Zasobna	2613	52.183499	21.171936	Panny Wodnej
2174	01	Mozaikowa	1835	52.184249	21.176151	Zasadowa
2174	02	Mozaikowa	1835	52.184204	21.177842	Powojowa
2174	04	Mozaikowa	1560	52.185147	21.175925	Klimatyczna
2175	01	Powojowa	1835	52.184172	21.183060	Mozaikowa
2175	02	Powojowa	1835	52.184090	21.184212	PKP Rado\\u015b\\u0107
2176	01	Tysi\\u0105clecia	1521	52.106132	21.237821	\\u015awidry Wielkie
2177	01	Limby	1002	52.183381	21.195952	PKP Rado\\u015b\\u0107
2177	02	Limby	1002	52.183421	21.195097	Olchy
2178	01	Olchy	1002	52.183001	21.202661	Limby
2178	02	Olchy	1002	52.183006	21.201701	Jontka
2179	01	Jontka	1002	52.182869	21.206210	Olchy
2179	02	Jontka	1002	52.182812	21.207038	Czo\\u0142gist\\u00f3w
2180	01	Czo\\u0142gist\\u00f3w	1002	52.182620	21.212480	Jontka
2180	02	Czo\\u0142gist\\u00f3w	1002	52.182640	21.211506	Kwitn\\u0105cej Akacji
2181	01	Kwitn\\u0105cej Akacji	1002	52.182393	21.217733	Czo\\u0142gist\\u00f3w
2181	02	Kwitn\\u0105cej Akacji	1002	52.182329	21.218543	Izbicka-Cmentarz
2182	01	Izbicka-Cmentarz	1002	52.182272	21.227031	Kwitn\\u0105cej Akacji
2182	02	Izbicka-Cmentarz	1002	52.181837	21.228527	Drohobycka
2182	03	Izbicka-Cmentarz	1002	52.181656	21.227861	Cyga\\u0144ska
2183	01	Cyga\\u0144ska	0321	52.185909	21.220364	Izbicka
2183	02	Cyga\\u0144ska	1237	52.185078	21.219359	Zb\\u00f3jna G\\u00f3ra
2184	01	Zb\\u00f3jna G\\u00f3ra	1834	52.186657	21.224762	Cyga\\u0144ska
2185	01	Spadowa	2204	52.223614	21.139354	Dzielnicowa
2185	02	Spadowa	2204	52.224047	21.139840	Floriana
2186	01	Dzielnicowa	2204	52.221602	21.137487	Klimontowska
2186	02	Dzielnicowa	2204	52.222100	21.138023	Dzielnicowa
2187	01	Klimontowska	2204	52.217450	21.133640	Lucerny
2187	02	Klimontowska	2204	52.218151	21.134349	Dzielnicowa
2188	01	Lucerny	2204	52.213774	21.132859	Trakt Lubelski-Las
2188	02	Lucerny	2204	52.214715	21.132803	Klimontowska
2188	03	Lucerny	1291	52.214307	21.131991	Kadet\\u00f3w-Ko\\u015bci\\u00f3\\u0142
2188	04	Lucerny	1319	52.214228	21.133860	Piel\\u0119gniarek
2189	01	Lebiodowa	2204	52.205866	21.133897	Kombajnist\\u00f3w
2189	02	Lebiodowa	2204	52.206715	21.133847	Trakt Lubelski-Las
2190	01	Kombajnist\\u00f3w	2204	52.202979	21.134258	Zerze\\u0144
2190	02	Kombajnist\\u00f3w	2204	52.202121	21.134431	Bronowska
2190	04	Kombajnist\\u00f3w	0219	52.202445	21.133484	Trakt Lubelski
2190	04	Kombajnist\\u00f3w	0219	52.202446	21.133485	Trakt Lubelski
2191	01	Zerze\\u0144	2204	52.198964	21.134766	Zwole\\u0144ska
2191	02	Zerze\\u0144	2204	52.199539	21.134758	Kombajnist\\u00f3w
2192	01	Zwole\\u0144ska	2204	52.196248	21.136254	Cylichowska
2192	02	Zwole\\u0144ska	2204	52.196914	21.135818	Zerze\\u0144
2192	04	Zwole\\u0144ska	2610	52.196690	21.136615	Wi\\u0105zana
2193	01	Cylichowska	2204	52.193169	21.138433	Bork\\u00f3w
2193	02	Cylichowska	2204	52.194312	21.137911	Zwole\\u0144ska
2193	02	Cylichowska	2204	52.194313	21.137912	Zwole\\u0144ska
2194	01	Bork\\u00f3w	2204	52.189802	21.140753	Skalnicowa
2194	01	Bork\\u00f3w	2204	52.189811	21.140729	Skalnicowa
2194	02	Bork\\u00f3w	2204	52.190793	21.140243	Cylichowska
2194	02	Bork\\u00f3w	2204	52.190731	21.140262	Cylichowska
2194	04	Bork\\u00f3w	0264	52.190242	21.141288	Zab\\u0142udowska
2195	01	O\\u015brodek Szkoleniowy	2204	52.185311	21.144201	Odr\\u0119bna
2195	01	O\\u015brodek Szkoleniowy	2204	52.185312	21.144202	Odr\\u0119bna
2195	02	O\\u015brodek Szkoleniowy	2204	52.186670	21.142896	Bork\\u00f3w
2195	02	O\\u015brodek Szkoleniowy	2204	52.186674	21.142900	Bork\\u00f3w
2195	04	O\\u015brodek Szkoleniowy	2115	52.186532	21.144806	Ruty
2196	01	Odr\\u0119bna	2204	52.180799	21.148356	W\\u0119dkarska
2196	01	Odr\\u0119bna	2204	52.180800	21.148356	W\\u0119dkarska
2196	02	Odr\\u0119bna	2204	52.180687	21.148538	Skalnicowa
2196	02	Odr\\u0119bna	2204	52.180687	21.148539	Skalnicowa
2197	01	W\\u0119dkarska	2204	52.175409	21.153364	Strzyg\\u0142owska
2197	02	W\\u0119dkarska	2204	52.175944	21.153126	Odr\\u0119bna
2197	02	W\\u0119dkarska	2204	52.175945	21.153126	Odr\\u0119bna
2198	01	Strzyg\\u0142owska	2508	52.172025	21.154664	Przewodowa
2198	01	Strzyg\\u0142owska	2508	52.172031	21.154679	Przewodowa
2198	02	Strzyg\\u0142owska	2508	52.172484	21.154718	Skalnicowa
2198	02	Strzyg\\u0142owska	2508	52.172149	21.154955	Skalnicowa
2198	52	Strzyg\\u0142owska	null	52.172438	21.154639	null
2199	01	Og\\u00f3rkowa	2508	52.164468	21.160230	Podbia\\u0142owa
2199	02	Og\\u00f3rkowa	2508	52.165276	21.160300	Sitowie
2200	01	Podbia\\u0142owa	2508	52.161988	21.166236	Rozchodnikowa
2200	01	Podbia\\u0142owa	2508	52.162000	21.166262	Rozchodnikowa
2200	02	Podbia\\u0142owa	2508	52.162687	21.164908	Og\\u00f3rkowa
2200	02	Podbia\\u0142owa	2508	52.162657	21.164855	Og\\u00f3rkowa
2201	01	Rozchodnikowa	2508	52.159799	21.170340	Bys\\u0142awska
2201	01	Rozchodnikowa	2508	52.159833	21.170371	Bys\\u0142awska
2201	02	Rozchodnikowa	2508	52.160522	21.169463	Podbia\\u0142owa
2201	02	Rozchodnikowa	2508	52.160509	21.169372	Podbia\\u0142owa
2202	01	O\\u015brodek LOK	2508	52.222015	21.063928	O\\u015brodek AZS
2202	02	O\\u015brodek LOK	2508	52.222315	21.063844	Wersalska
2203	01	O\\u015brodek AZS	2508	52.221421	21.072244	O\\u015brodek Cora
2203	02	O\\u015brodek AZS	2508	52.221717	21.069801	O\\u015brodek LOK
2204	01	O\\u015brodek Cora	2508	52.220967	21.082949	Fieldorfa
2204	02	O\\u015brodek Cora	2508	52.221514	21.080102	O\\u015brodek AZS
2205	01	most Siekierkowski	2508	52.217545	21.096925	Narodowa
2205	02	most Siekierkowski	2508	52.217594	21.097461	Fieldorfa
2205	03	most Siekierkowski	1951	52.218364	21.098327	Siekierki-Sanktuarium
2205	04	most Siekierkowski	1951	52.218104	21.098646	Goc\\u0142aw
2206	01	Kadet\\u00f3w	2508	52.211146	21.105595	Wojs\\u0142awicka
2206	02	Kadet\\u00f3w	2508	52.212467	21.104428	Narodowa
2206	04	Kadet\\u00f3w	1291	52.212108	21.106285	Kadet\\u00f3w-Szko\\u0142a
2207	01	Wojs\\u0142awicka	2508	52.206974	21.110648	Kana\\u0142 Nowe Uj\\u015bcie
2207	02	Wojs\\u0142awicka	2508	52.208263	21.109466	Kadet\\u00f3w
2208	01	Kana\\u0142 Nowe Uj\\u015bcie	2508	52.204095	21.113727	Bronowska
2208	02	Kana\\u0142 Nowe Uj\\u015bcie	2508	52.205222	21.112966	Wojs\\u0142awicka
2209	01	Bronowska	2508	52.198556	21.118732	Jeziorowa
2209	02	Bronowska	2508	52.199798	21.118090	Kana\\u0142 Nowe Uj\\u015bcie
2209	04	Bronowska	0219	52.199446	21.118919	Wodniak\\u00f3w
2210	01	Jeziorowa	2508	52.191381	21.123235	Peonii
2210	01	Jeziorowa	2508	52.191381	21.123251	Peonii
2210	02	Jeziorowa	2508	52.192499	21.122693	Bronowska
2211	01	Peonii	2508	52.186690	21.128854	Skalnicowa
2211	02	Peonii	2508	52.187941	21.127708	Jeziorowa
2212	01	Skalnicowa	2508	52.184309	21.131893	Cyklamen\\u00f3w
2212	02	Skalnicowa	2508	52.184680	21.131846	Peonii
2212	04	Skalnicowa	2115	52.184309	21.134889	Trakt Lubelski
2212	04	Skalnicowa	2115	52.184303	21.134842	Trakt Lubelski
2213	01	Cyklamen\\u00f3w	2508	52.178691	21.139517	Romantyczna
2213	02	Cyklamen\\u00f3w	2508	52.178888	21.139687	Cyklamen\\u00f3w
2214	01	Romantyczna	2508	52.175335	21.147227	Rychnowska
2214	02	Romantyczna	2508	52.176189	21.145404	Cyklamen\\u00f3w
2215	01	Wodniak\\u00f3w	0219	52.201516	21.128721	Wa\\u0142 Miedzeszy\\u0144ski
2215	02	Wodniak\\u00f3w	0219	52.201630	21.129496	Trakt Lubelski
2215	02	Wodniak\\u00f3w	0219	52.201676	21.129686	Trakt Lubelski
2215	52	Wodniak\\u00f3w	null	52.201835	21.130441	null
2216	01	Wi\\u0105zana	2610	52.198299	21.141518	Trakt Lubelski
2216	02	Wi\\u0105zana	2610	52.198488	21.142237	Motylkowa
2217	01	Motylkowa	2610	52.200959	21.149696	Wi\\u0105zana
2217	02	Motylkowa	2610	52.200884	21.149567	\\u017bonkilowa
2218	01	\\u017bonkilowa	2610	52.203008	21.158964	Motylkowa
2218	02	\\u017bonkilowa	2610	52.203088	21.159594	Rogatkowa
2219	01	St\\u0119\\u017cycka	2024	52.260011	21.140060	Stra\\u017cacka
2219	02	St\\u0119\\u017cycka	2024	52.260080	21.141090	\\u017bo\\u0142nierska
2220	01	PKP Mokry \\u0141ug	0319	52.276848	21.170321	Mokry \\u0141ug-Le\\u015bnicz\\u00f3wka
2220	02	PKP Mokry \\u0141ug	0319	52.276433	21.167966	Listonoszy
2220	03	PKP Mokry \\u0141ug	2813	52.277058	21.170340	Buchalteryjna
2220	05	PKP Mokry \\u0141ug	0319	52.276782	21.169151	Listonoszy
2221	01	ks.Szulczyka	2616	52.171324	21.232414	Techniczna
2221	02	ks.Szulczyka	2616	52.171184	21.232819	Podkowy
2222	01	Aleksandr\\u00f3w	1848	52.169917	21.242213	Z\\u0142otej Jesieni
2223	01	ks.Malinowskiego	0136	52.144706	21.189801	Podle\\u015bna
2223	02	ks.Malinowskiego	0136	52.146064	21.189580	B\\u0142ota
2223	02	ks.Malinowskiego	0136	52.146065	21.189580	B\\u0142ota
2224	01	Podle\\u015bna	0136	52.136488	21.191737	Nowa Wie\\u015b
2224	02	Podle\\u015bna	0136	52.137995	21.191528	ks.Malinowskiego
2225	01	Nowa Wie\\u015b	0136	52.131401	21.195015	Polna
2225	01	Nowa Wie\\u015b	0136	52.131402	21.195015	Polna
2225	02	Nowa Wie\\u015b	0136	52.132053	21.194522	Podle\\u015bna
2225	02	Nowa Wie\\u015b	0136	52.132053	21.194523	Podle\\u015bna
2226	01	Polna	0136	52.127668	21.197516	\\u015awidry Ma\\u0142e
2226	01	Polna	0136	52.127668	21.197517	\\u015awidry Ma\\u0142e
2226	02	Polna	0136	52.128291	21.197406	Nowa Wie\\u015b
2226	02	Polna	0136	52.128292	21.197407	Nowa Wie\\u015b
2227	01	\\u015awidry Ma\\u0142e	0136	52.123166	21.201117	Wyszy\\u0144skiego
2227	02	\\u015awidry Ma\\u0142e	0136	52.123678	21.200761	Polna
2228	01	Wyszy\\u0144skiego	0136	52.119557	21.207031	Drogowc\\u00f3w
2228	02	Wyszy\\u0144skiego	0136	52.120476	21.205972	\\u015awidry Ma\\u0142e
2229	01	Drogowc\\u00f3w	0136	52.113590	21.214630	G\\u00f3rki
2229	02	Drogowc\\u00f3w	0136	52.114661	21.213495	Wyszy\\u0144skiego
2230	01	G\\u00f3rki	0136	52.108531	21.221047	\\u015awidry Wielkie
2230	02	G\\u00f3rki	0136	52.108916	21.220840	Drogowc\\u00f3w
2231	01	\\u015awidry Wielkie	1521	52.105852	21.233274	G\\u00f3rki
2231	02	\\u015awidry Wielkie	1521	52.105924	21.234915	Okrzei
2232	01	Okrzei	1923	52.106540	21.244102	Tysi\\u0105clecia
2232	04	Okrzei	1728	52.105743	21.246199	Mazurska
2237	01	Park Miejski	0709	52.099429	21.269672	Andriollego
2237	02	Park Miejski	0122	52.099005	21.268747	Ho\\u017ca
2237	03	Park Miejski	0122	52.098981	21.268630	Filipowicza
2237	82	Park Miejski	null	52.099005	21.268747	Ho\\u017ca
2237	83	Park Miejski	null	52.098981	21.268630	Urz\\u0105d Skarbowy
2238	01	Urz\\u0105d Skarbowy	1524	52.098277	21.266205	Olszowa
2239	02	Ho\\u017ca	0122	52.103808	21.265069	Powsta\\u0144c\\u00f3w Warszawy
2239	82	Ho\\u017ca	null	52.103808	21.265069	null
2240	01	Batorego	1728	52.101463	21.247768	Rycerska
2240	02	Batorego	2046	52.099574	21.249493	Olszowa
2241	01	Olszowa	2046	52.099796	21.258216	Okrzei
2241	02	Olszowa	2046	52.099650	21.258421	Szpital Powiatowy
2242	01	Szpital Powiatowy	1238	52.097351	21.264792	---------- KARCZEW -----------
2242	02	Szpital Powiatowy	1238	52.096680	21.264882	Stefana Batorego
2242	04	Szpital Powiatowy	2046	52.098697	21.262766	Karczewska
2244	01	Tomaszowska	1837	52.181049	21.192268	Lawinowa
2244	02	Tomaszowska	1837	52.181798	21.191695	PKP Rado\\u015b\\u0107
2245	01	Lawinowa	1837	52.173302	21.199995	PKP Falenica
2245	02	Lawinowa	1837	52.173060	21.200410	Tomaszowska
2246	01	Gruntowa	1837	52.165588	21.207714	PKP Rado\\u015b\\u0107
2246	02	Gruntowa	1837	52.166016	21.207350	PKP Falenica
2247	01	Trakt Lubelski-Las	2204	52.209994	21.133361	Lebiodowa
2247	02	Trakt Lubelski-Las	2204	52.211065	21.133287	Lucerny
2248	01	S\\u0142owackiego	1868	52.242623	21.222672	Weso\\u0142a-Ratusz
2248	02	S\\u0142owackiego	1868	52.241766	21.222497	Staszica
2249	01	Narodowa	2508	52.214046	21.102094	Kadet\\u00f3w
2249	02	Narodowa	2508	52.215164	21.101210	most Siekierkowski
2250	02	Perkuna	0706	52.232367	21.096466	Ostrobramska
2251	01	Berezy\\u0144ska	0151	52.238948	21.055396	rondo Waszyngtona
2251	02	Berezy\\u0144ska	0151	52.238935	21.056019	Park Skaryszewski
2252	01	os.Jantar	2965	52.222844	21.086922	Fieldorfa
2252	02	os.Jantar	2965	52.223003	21.085325	Bora-Komorowskiego
2253	01	pl.Przymierza	0037	52.231180	21.056043	Meksyka\\u0144ska
2253	02	pl.Przymierza	0702	52.232219	21.055462	rondo Waszyngtona
2253	04	pl.Przymierza	2604	52.231688	21.056493	Saska
2254	02	Mazurska	1728	52.102257	21.247420	Stefana Batorego
2255	01	Fieldorfa	2508	52.220050	21.088280	most Siekierkowski
2255	02	Fieldorfa	2508	52.220404	21.087866	O\\u015brodek Cora
2256	02	Dzia\\u0142y\\u0144czyk\\u00f3w	2907	52.251588	21.170825	Instruktorska
2257	01	Rogatkowa	2610	52.203625	21.162220	\\u017bonkilowa
2257	02	Rogatkowa	2610	52.204042	21.164485	PKP Mi\\u0119dzylesie
2258	01	Rychnowska	2508	52.173205	21.153264	Strzyg\\u0142owska
2258	02	Rychnowska	2508	52.174849	21.149209	Romantyczna
2259	01	Goc\\u0142awek Wschodni	1558	52.240177	21.128744	Cukrownicza
2259	02	Goc\\u0142awek Wschodni	1558	52.240211	21.128105	______________________________
2259	03	Goc\\u0142awek Wschodni	1558	52.240031	21.129085	Cukrownicza
2260	02	Skrzyneckiego	1746	52.228098	21.145431	\\u0141ysakowska
2261	01	Strusia	2071	52.227135	21.151589	Powszechna
2262	01	Topograficzna	0713	52.261874	21.173329	Republika\\u0144ska
2262	02	Topograficzna	0713	52.261687	21.171969	Czerwonych Beret\\u00f3w
2263	01	Czerwonych Beret\\u00f3w	0333	52.261567	21.178370	Topograficzna
2263	02	Czerwonych Beret\\u00f3w	0333	52.260837	21.178177	Rembert\\u00f3w-Kolonia
2263	51	Czerwonych Beret\\u00f3w	null	52.262049	21.176416	null
2263	52	Czerwonych Beret\\u00f3w	null	52.261919	21.175822	null
2264	01	Piel\\u0119gniarek	1319	52.214204	21.142458	Trakt Lubelski
2264	02	Piel\\u0119gniarek	1319	52.214096	21.143941	Pomiechowska
2265	01	Pomiechowska	1319	52.214081	21.150991	Piel\\u0119gniarek
2265	02	Pomiechowska	1319	52.213969	21.152630	PKP Anin
2266	01	Hetma\\u0144ska	2042	52.244987	21.110917	Ch\\u0142opickiego
2266	02	Hetma\\u0144ska	2042	52.245074	21.109894	Podolska
2267	01	Podolska	2042	52.244348	21.115303	Hetma\\u0144ska
2267	02	Podolska	2042	52.244345	21.114362	Cukrownicza
2268	01	Szaser\\u00f3w	2042	52.244282	21.117880	Podolska
2268	02	Szaser\\u00f3w	2042	52.244188	21.118123	Cukrownicza
2269	01	os.Iskra	1115	52.221206	21.097342	Meissnera
2269	02	os.Iskra	1115	52.221089	21.096954	Bora-Komorowskiego
2270	01	os.Orlik	0131	52.228010	21.088400	Umi\\u0144skiego
2270	02	os.Orlik	0131	52.228187	21.088695	Abrahama
